ITEM_ID,MAKE,MODEL,YEAR,MILEAGE,PRICE
26872,Nissan,Leaf,2010,142090,16565
26873,Toyota,Sienna,2012,109793,26183
26874,Toyota,Sienna,2016,48953,35766
26875,Ford,Explorer,2014,75506,28604
26876,Ford,Mustang,2014,76080,30332
26877,Ford,Fusion,2012,105151,23133
26878,Nissan,Leaf,2014,79873,28888
26879,Toyota,Rav4,2011,123257,25221
26880,Nissan,Leaf,2014,80951,26511
26881,Toyota,Rav4,2014,76182,26104
26882,Toyota,Prius,2013,92612,24548
26883,Toyota,Prius,2015,67530,37987
26884,Toyota,Sienna,2014,76690,31085
26885,Toyota,Sienna,2015,64785,33919
26886,Toyota,Rav4,2012,106255,21488
26887,Toyota,Prius,2012,110735,23768
26888,Toyota,Rav4,2017,35203,43598
26889,Toyota,Camry,2015,67507,29715
26890,Toyota,Sienna,2017,33576,42534
26891,Nissan,Altima,2015,67913,33230
26892,Toyota,Sienna,2014,78065,28037
26893,Toyota,Rav4,2013,92319,23658
26894,Nissan,Leaf,2016,53063,37608
26895,Toyota,Sienna,2012,105524,28030
26896,Nissan,Leaf,2013,90963,29683
26897,Nissan,Altima,2014,78994,28944
26898,Ford,Mustang,2013,96269,28485
26899,Nissan,Leaf,2017,34028,40638
26900,Nissan,Leaf,2016,51325,37501
26901,Toyota,Sienna,2012,112974,28084
26902,Toyota,Rav4,2012,109747,27259
26903,Toyota,Rav4,2018,22889,44562
26904,Nissan,Leaf,2012,107013,26779
26905,Toyota,Sienna,2017,32426,38505
26906,Toyota,Rav4,2012,106626,25066
26907,Nissan,Leaf,2017,32918,34895
26908,Ford,Mustang,2015,64188,35689
26909,Nissan,Leaf,2012,109094,25024
26910,Nissan,Altima,2015,66450,28235
26911,Ford,Mustang,2011,128511,24224
26912,Ford,Mustang,2017,30501,39517
26913,Toyota,Rav4,2011,129857,24539
26914,Nissan,Leaf,2013,97879,24686
26915,Toyota,Rav4,2017,37998,43148
26916,Ford,Explorer,2012,113419,22638
26917,Toyota,Prius,2013,94913,23535
26918,Toyota,Rav4,2013,92463,29807
26919,Toyota,Sienna,2014,76784,29309
26920,Ford,Explorer,2013,99285,26072
26921,Ford,Mustang,2016,48575,37933
26922,Nissan,Leaf,2014,78559,31066
26923,Ford,Mustang,2016,45944,35968
26924,Toyota,Sienna,2016,46883,33361
26925,Toyota,Rav4,2014,76494,28547
26926,Ford,Fusion,2018,22939,41962
26927,Toyota,Prius,2011,129236,24366
26928,Ford,Mustang,2013,93314,29241
26929,Toyota,Prius,2016,45399,40529
26930,Ford,Mustang,2018,23766,40664
26931,Ford,Fusion,2012,108431,20512
26932,Nissan,Altima,2019,6691,42221
26933,Toyota,Sienna,2012,110168,24110
26934,Toyota,Rav4,2016,54947,35914
26935,Toyota,Sienna,2009,152528,19459
26936,Toyota,Rav4,2016,53553,33102
26937,Nissan,Leaf,2013,95389,29035
26938,Nissan,Leaf,2015,69087,35221
26939,Nissan,Leaf,2013,99547,27919
26940,Toyota,Rav4,2015,65967,29230
26941,Nissan,Leaf,2012,109290,21637
26942,Toyota,Sienna,2012,108348,24925
26943,Nissan,Rogue,2010,135515,19089
26944,Ford,Explorer,2017,39140,43896
26945,Nissan,Leaf,2013,92442,27908
26946,Toyota,Sienna,2016,47707,33933
26947,Nissan,Rogue,2013,91046,25914
26948,Nissan,Leaf,2019,7320,49609
26949,Toyota,Rav4,2009,152651,10764
26950,Nissan,Altima,2016,46934,34748
26951,Toyota,Sienna,2013,91436,28103
26952,Nissan,Altima,2014,77426,28062
26953,Nissan,Altima,2014,78534,33201
26954,Toyota,Prius,2019,4446,45666
26955,Nissan,Leaf,2012,113945,24331
26956,Toyota,Prius,2013,94710,22274
26957,Toyota,Rav4,2011,126420,17839
26958,Toyota,Sienna,2013,92554,23479
26959,Nissan,Leaf,2016,46952,39035
26960,Nissan,Altima,2012,111064,28477
26961,Nissan,Altima,2015,61175,33462
26962,Toyota,Sienna,2013,93688,24173
26963,Nissan,Altima,2013,99844,26078
26964,Toyota,Sienna,2016,53770,38326
26965,Ford,Mustang,2014,84264,25963
26966,Ford,Fusion,2015,63002,37909
26967,Toyota,Sienna,2010,136542,15846
26968,Nissan,Rogue,2012,107996,21753
26969,Nissan,Altima,2013,91904,25156
26970,Toyota,Rav4,2013,98656,27135
26971,Nissan,Altima,2010,139452,15572
26972,Toyota,Sienna,2012,114972,21722
26973,Ford,Fusion,2013,97283,30925
26974,Ford,Mustang,2016,47046,35177
26975,Nissan,Leaf,2014,77492,32019
26976,Toyota,Camry,2010,144228,15087
26977,Toyota,Prius,2013,96278,28077
26978,Nissan,Leaf,2014,83224,32106
26979,Toyota,Sienna,2015,67790,37476
26980,Nissan,Leaf,2011,121055,24124
26981,Toyota,Sienna,2014,76616,32298
26982,Toyota,Rav4,2016,52542,36636
26983,Toyota,Sienna,2013,92069,29235
26984,Ford,Mustang,2012,109321,20962
26985,Toyota,Sienna,2016,52169,31730
26986,Nissan,Leaf,2016,46784,40723
26987,Ford,Fusion,2010,137100,16433
26988,Toyota,Prius,2012,107022,27910
26989,Toyota,Rav4,2014,78023,30406
26990,Toyota,Sienna,2012,110736,25037
26991,Toyota,Rav4,2013,90571,25891
26992,Toyota,Prius,2015,64148,35827
26993,Nissan,Altima,2015,60506,28541
26994,Ford,Explorer,2015,60428,33537
26995,Toyota,Sienna,2014,81996,32449
26996,Nissan,Rogue,2009,150156,18020
26997,Nissan,Leaf,2015,63145,30125
26998,Toyota,Sienna,2014,77858,33811
26999,Toyota,Sienna,2014,76753,25739
27000,Nissan,Rogue,2016,45825,34177
27001,Nissan,Altima,2016,46280,36586
27002,Toyota,Camry,2014,77970,26907
27003,Nissan,Leaf,2014,82189,32132
27004,Ford,Mustang,2014,80727,25627
27005,Toyota,Rav4,2012,108064,20882
27006,Toyota,Sienna,2014,81190,27192
27007,Nissan,Leaf,2011,120429,25320
27008,Toyota,Sienna,2013,96569,27853
27009,Nissan,Leaf,2014,79540,30104
27010,Ford,Explorer,2014,75408,25881
27011,Ford,Mustang,2011,122681,22463
27012,Nissan,Altima,2014,81992,26804
27013,Ford,Fusion,2009,152858,12213
27014,Toyota,Sienna,2012,106058,22136
27015,Toyota,Rav4,2014,79159,33035
27016,Ford,Mustang,2015,66664,32647
27017,Toyota,Rav4,2016,45653,40938
27018,Ford,Fusion,2013,91915,25296
27019,Nissan,Leaf,2018,24796,46560
27020,Toyota,Prius,2012,112481,25116
27021,Ford,Mustang,2012,110359,25817
27022,Toyota,Rav4,2015,68276,33231
27023,Ford,Mustang,2013,91410,26244
27024,Toyota,Rav4,2012,108965,19394
27025,Nissan,Rogue,2014,84372,31114
27026,Toyota,Rav4,2010,140321,21726
27027,Toyota,Rav4,2014,83995,33659
27028,Toyota,Rav4,2014,75211,31207
27029,Toyota,Prius,2014,79731,33331
27030,Nissan,Leaf,2012,112796,27572
27031,Nissan,Leaf,2015,67196,31262
27032,Ford,Mustang,2014,76555,29543
27033,Toyota,Sienna,2012,114122,23987
27034,Nissan,Leaf,2013,93292,23039
27035,Nissan,Leaf,2011,129326,24973
27036,Toyota,Rav4,2012,107664,20341
27037,Nissan,Leaf,2013,95175,23896
27038,Toyota,Prius,2013,92491,26924
27039,Ford,Fusion,2013,96574,30083
27040,Nissan,Leaf,2010,138057,19183
27041,Nissan,Leaf,2012,111876,23341
27042,Toyota,Rav4,2011,127412,21471
27043,Toyota,Sienna,2013,91626,30254
27044,Toyota,Rav4,2013,99592,28490
27045,Toyota,Rav4,2011,123993,24598
27046,Nissan,Altima,2014,75299,25992
27047,Nissan,Leaf,2013,91249,25198
27048,Toyota,Prius,2015,60414,28724
27049,Toyota,Sienna,2016,54003,39022
27050,Nissan,Leaf,2017,31360,39813
27051,Nissan,Leaf,2016,47828,39058
27052,Toyota,Prius,2014,77892,32997
27053,Ford,Mustang,2011,127220,22270
27054,Ford,Mustang,2012,114975,20174
27055,Toyota,Sienna,2016,53723,35258
27056,Ford,Mustang,2011,128026,19908
27057,Nissan,Altima,2014,81090,34169
27058,Nissan,Leaf,2014,77755,34419
27059,Nissan,Leaf,2014,81456,27718
27060,Toyota,Rav4,2010,135968,19381
27061,Nissan,Altima,2016,53065,31633
27062,Nissan,Rogue,2013,93331,25767
27063,Toyota,Rav4,2014,82249,27560
27064,Toyota,Sienna,2015,65435,36686
27065,Toyota,Rav4,2013,96911,27790
27066,Ford,Fusion,2014,79566,30613
27067,Nissan,Rogue,2012,110208,27946
27068,Toyota,Sienna,2014,78689,31632
27069,Nissan,Altima,2011,128626,17877
27070,Toyota,Rav4,2012,109206,28791
27071,Toyota,Rav4,2012,111113,23504
27072,Nissan,Altima,2010,139432,21652
27073,Ford,Mustang,2018,22147,43035
27074,Nissan,Leaf,2016,52864,35193
27075,Toyota,Sienna,2015,63195,33770
27076,Nissan,Leaf,2012,105061,19178
27077,Nissan,Altima,2013,95881,22172
27078,Nissan,Altima,2017,39941,42563
27079,Toyota,Sienna,2015,66276,32720
27080,Toyota,Sienna,2013,92164,31378
27081,Toyota,Rav4,2012,114772,19518
27082,Toyota,Prius,2015,65297,37122
27083,Ford,Mustang,2015,65583,36149
27084,Nissan,Leaf,2014,75620,25721
27085,Toyota,Rav4,2016,45682,39037
27086,Toyota,Rav4,2011,125984,24413
27087,Nissan,Rogue,2011,123347,25932
27088,Toyota,Rav4,2015,64905,30721
27089,Toyota,Prius,2014,79536,30120
27090,Ford,Mustang,2016,54712,32652
27091,Ford,Mustang,2014,75558,32277
27092,Ford,Fusion,2012,106510,20299
27093,Toyota,Camry,2017,36592,42337
27094,Nissan,Rogue,2014,81548,33731
27095,Toyota,Rav4,2017,37376,43446
27096,Nissan,Leaf,2015,66090,36321
27097,Toyota,Rav4,2012,105711,21365
27098,Toyota,Sienna,2010,137356,14289
27099,Toyota,Prius,2010,141261,16074
27100,Toyota,Sienna,2014,76813,31667
27101,Ford,Fusion,2010,141249,13121
27102,Ford,Mustang,2016,48585,35475
27103,Nissan,Altima,2012,111356,25644
27104,Toyota,Prius,2012,107092,19626
27105,Nissan,Leaf,2014,81647,28076
27106,Nissan,Leaf,2012,109165,28896
27107,Nissan,Altima,2014,75986,33639
27108,Ford,Mustang,2016,48571,34971
27109,Toyota,Rav4,2015,69548,31823
27110,Ford,Mustang,2012,113840,22723
27111,Toyota,Rav4,2016,46443,32945
27112,Nissan,Leaf,2014,80643,31737
27113,Toyota,Rav4,2013,90583,31072
27114,Nissan,Leaf,2016,53452,32319
27115,Toyota,Rav4,2014,77199,25973
27116,Ford,Mustang,2015,67022,28963
27117,Nissan,Altima,2015,65820,33402
27118,Ford,Explorer,2013,94634,30890
27119,Nissan,Leaf,2012,107472,25071
27120,Toyota,Rav4,2017,38417,43892
27121,Nissan,Leaf,2016,45968,39473
27122,Toyota,Sienna,2010,142325,20861
27123,Ford,Mustang,2011,120436,25025
27124,Toyota,Sienna,2011,129112,22568
27125,Toyota,Prius,2014,84933,29286
27126,Toyota,Rav4,2014,84375,33393
27127,Nissan,Leaf,2016,49484,39530
27128,Toyota,Sienna,2016,49379,40992
27129,Toyota,Sienna,2016,53075,31591
27130,Ford,Mustang,2014,81861,25290
27131,Ford,Mustang,2013,97863,30511
27132,Ford,Explorer,2012,107572,27096
27133,Ford,Fusion,2017,38793,37940
27134,Ford,Mustang,2012,109870,21148
27135,Toyota,Sienna,2014,80003,29937
27136,Toyota,Rav4,2019,5743,42722
27137,Ford,Mustang,2014,84492,30028
27138,Nissan,Leaf,2016,50546,37625
27139,Toyota,Prius,2016,51035,32574
27140,Toyota,Prius,2016,45033,39254
27141,Nissan,Rogue,2013,90889,27534
27142,Toyota,Rav4,2017,33278,36673
27143,Ford,Fusion,2013,97865,30557
27144,Toyota,Camry,2013,97523,23711
27145,Nissan,Altima,2016,46724,40873
27146,Ford,Mustang,2015,62925,34234
27147,Nissan,Leaf,2012,112068,20686
27148,Toyota,Rav4,2012,107901,19108
27149,Ford,Explorer,2014,81792,32629
27150,Toyota,Sienna,2013,95906,30684
27151,Ford,Mustang,2016,48479,37096
27152,Nissan,Leaf,2014,75924,25146
27153,Ford,Mustang,2014,80312,29371
27154,Ford,Mustang,2014,79134,28632
27155,Nissan,Leaf,2012,114426,23936
27156,Toyota,Camry,2011,129888,24534
27157,Toyota,Rav4,2015,68877,28417
27158,Nissan,Leaf,2013,96704,25712
27159,Toyota,Rav4,2013,99213,30963
27160,Toyota,Sienna,2014,77586,33447
27161,Toyota,Rav4,2011,120932,23009
27162,Toyota,Rav4,2012,109360,21105
27163,Toyota,Prius,2018,21875,37207
27164,Toyota,Camry,2015,63801,36292
27165,Toyota,Sienna,2009,153935,16658
27166,Ford,Explorer,2011,120930,19627
27167,Ford,Explorer,2015,66233,30177
27168,Toyota,Sienna,2019,7858,46736
27169,Toyota,Prius,2013,97548,29544
27170,Nissan,Rogue,2015,62822,37899
27171,Toyota,Sienna,2012,108492,26680
27172,Toyota,Rav4,2015,61827,34826
27173,Toyota,Rav4,2014,78200,31268
27174,Toyota,Sienna,2014,78714,28860
27175,Toyota,Sienna,2011,120111,25280
27176,Ford,Mustang,2012,108313,27609
27177,Toyota,Sienna,2014,82928,32929
27178,Nissan,Altima,2009,152703,10320
27179,Toyota,Rav4,2012,110498,28675
27180,Toyota,Prius,2014,84517,34233
27181,Nissan,Altima,2014,79634,34380
27182,Toyota,Rav4,2013,94594,29491
27183,Nissan,Leaf,2012,105323,21172
27184,Toyota,Sienna,2014,81316,32413
27185,Toyota,Sienna,2016,45087,31191
27186,Nissan,Rogue,2014,84052,25615
27187,Nissan,Leaf,2011,121214,25985
27188,Toyota,Sienna,2015,67177,29556
27189,Toyota,Rav4,2014,80859,30522
27190,Toyota,Prius,2014,76962,27263
27191,Nissan,Rogue,2016,45895,38600
27192,Nissan,Rogue,2016,49118,32252
27193,Nissan,Altima,2014,76611,29247
27194,Toyota,Sienna,2011,125395,18572
27195,Toyota,Prius,2015,66624,37458
27196,Ford,Fusion,2013,93979,24689
27197,Nissan,Rogue,2015,60527,33880
27198,Toyota,Rav4,2014,83833,31767
27199,Toyota,Sienna,2016,49546,40721
27200,Toyota,Sienna,2014,84660,32291
27201,Nissan,Leaf,2011,123037,17517
27202,Ford,Fusion,2010,138888,18955
27203,Ford,Mustang,2016,54407,34961
27204,Toyota,Sienna,2018,20195,39293
27205,Nissan,Leaf,2016,54385,40162
27206,Nissan,Leaf,2015,60150,30063
27207,Toyota,Rav4,2011,122472,25657
27208,Toyota,Rav4,2015,67534,36057
27209,Toyota,Prius,2011,121525,21483
27210,Nissan,Leaf,2012,105221,19543
27211,Nissan,Leaf,2014,76537,31004
27212,Toyota,Sienna,2012,114985,21712
27213,Toyota,Rav4,2014,79343,29409
27214,Toyota,Camry,2013,90367,22392
27215,Toyota,Sienna,2014,82996,31763
27216,Toyota,Sienna,2014,81084,33717
27217,Nissan,Rogue,2013,97619,28839
27218,Toyota,Sienna,2013,91087,23397
27219,Nissan,Rogue,2011,121826,24589
27220,Nissan,Altima,2015,63765,35493
27221,Ford,Mustang,2014,80831,29870
27222,Nissan,Leaf,2015,66710,35438
27223,Nissan,Altima,2013,93627,30627
27224,Toyota,Prius,2017,32177,43866
27225,Nissan,Rogue,2016,54387,35061
27226,Toyota,Rav4,2018,20894,41430
27227,Nissan,Leaf,2013,96366,27594
27228,Toyota,Prius,2016,54817,37084
27229,Ford,Mustang,2012,113405,25850
27230,Nissan,Leaf,2017,38825,40311
27231,Ford,Explorer,2012,111911,25458
27232,Toyota,Sienna,2013,99343,24894
27233,Ford,Mustang,2015,60247,36802
27234,Toyota,Sienna,2013,90326,28974
27235,Toyota,Sienna,2013,99277,25246
27236,Toyota,Rav4,2013,95795,29388
27237,Toyota,Rav4,2015,66481,29137
27238,Toyota,Camry,2012,114326,25630
27239,Toyota,Sienna,2013,92314,28827
27240,Toyota,Sienna,2014,82757,25876
27241,Nissan,Leaf,2014,80738,27322
27242,Nissan,Leaf,2011,122047,19620
27243,Toyota,Sienna,2013,98770,22019
27244,Toyota,Prius,2016,45295,38955
27245,Ford,Mustang,2015,62433,30190
27246,Toyota,Rav4,2013,98805,27433
27247,Ford,Explorer,2015,66141,37338
27248,Toyota,Rav4,2013,92258,29451
27249,Ford,Mustang,2018,18535,43155
27250,Nissan,Altima,2011,127218,18394
27251,Nissan,Altima,2017,33134,36809
27252,Toyota,Rav4,2018,19713,42704
27253,Ford,Mustang,2012,105809,24725
27254,Toyota,Sienna,2010,141941,19350
27255,Ford,Mustang,2012,114139,20156
27256,Nissan,Leaf,2013,94001,26225
27257,Toyota,Rav4,2013,97369,23481
27258,Toyota,Rav4,2015,60762,32388
27259,Nissan,Leaf,2013,99724,22463
27260,Ford,Mustang,2016,46276,34238
27261,Toyota,Sienna,2014,77632,34909
27262,Toyota,Prius,2012,109279,22122
27263,Ford,Fusion,2014,82403,31393
27264,Nissan,Leaf,2011,123919,19181
27265,Nissan,Leaf,2011,127970,20725
27266,Ford,Fusion,2014,77450,29876
27267,Toyota,Prius,2015,60850,31879
27268,Toyota,Sienna,2014,75996,33440
27269,Nissan,Leaf,2015,63679,30512
27270,Nissan,Leaf,2018,24098,46066
27271,Nissan,Leaf,2014,76906,29266
27272,Toyota,Rav4,2012,107492,27005
27273,Toyota,Rav4,2011,125770,18703
27274,Toyota,Sienna,2012,111747,24074
27275,Ford,Mustang,2013,92384,24871
27276,Toyota,Rav4,2015,67662,33045
27277,Nissan,Altima,2014,75338,28606
27278,Nissan,Leaf,2017,32627,36620
27279,Toyota,Sienna,2014,77251,28980
27280,Toyota,Prius,2018,15548,45516
27281,Toyota,Rav4,2012,108831,19122
27282,Nissan,Rogue,2014,78511,31200
27283,Ford,Explorer,2010,141805,16165
27284,Ford,Fusion,2013,94145,30832
27285,Ford,Mustang,2012,107580,24876
27286,Toyota,Rav4,2014,77831,27717
27287,Nissan,Altima,2012,108088,25662
27288,Toyota,Rav4,2013,97291,27249
27289,Nissan,Leaf,2011,124307,20124
27290,Toyota,Rav4,2018,23687,39165
27291,Nissan,Leaf,2012,109866,19962
27292,Nissan,Altima,2013,97616,22231
27293,Ford,Mustang,2015,64128,35242
27294,Ford,Fusion,2014,76804,26861
27295,Nissan,Altima,2011,125384,17556
27296,Toyota,Rav4,2013,95464,24021
27297,Toyota,Rav4,2016,51614,34590
27298,Toyota,Sienna,2011,128062,25225
27299,Ford,Mustang,2010,139523,19143
27300,Toyota,Rav4,2016,53973,32741
27301,Toyota,Rav4,2014,79002,28664
27302,Nissan,Leaf,2013,91752,28096
27303,Toyota,Sienna,2012,109659,27943
27304,Ford,Fusion,2014,77029,26201
27305,Nissan,Altima,2017,33612,42705
27306,Toyota,Rav4,2015,63232,28749
27307,Toyota,Sienna,2012,108370,27772
27308,Toyota,Rav4,2015,61932,28482
27309,Toyota,Sienna,2017,36281,35516
27310,Nissan,Leaf,2014,82949,30851
27311,Ford,Mustang,2016,51326,39854
27312,Nissan,Altima,2014,78174,32714
27313,Toyota,Sienna,2013,93830,27243
27314,Ford,Fusion,2017,30202,41799
27315,Ford,Mustang,2015,67118,35315
27316,Toyota,Sienna,2015,64843,37230
27317,Toyota,Prius,2017,33804,35677
27318,Nissan,Leaf,2013,98737,22346
27319,Ford,Mustang,2013,95972,26169
27320,Nissan,Altima,2012,112721,24092
27321,Toyota,Sienna,2016,46111,35294
27322,Nissan,Leaf,2012,113238,19271
27323,Nissan,Altima,2014,76237,25815
27324,Toyota,Sienna,2013,98827,26577
27325,Nissan,Rogue,2011,127463,20761
27326,Toyota,Sienna,2011,122222,25420
27327,Nissan,Leaf,2014,78958,31649
27328,Nissan,Altima,2012,114403,19693
27329,Toyota,Sienna,2012,107273,23786
27330,Toyota,Prius,2011,122775,16789
27331,Ford,Fusion,2016,53351,31254
27332,Toyota,Sienna,2016,48305,37865
27333,Ford,Mustang,2015,65880,35598
27334,Nissan,Leaf,2012,111238,19466
27335,Ford,Fusion,2014,82055,30260
27336,Toyota,Rav4,2013,97452,22056
27337,Nissan,Altima,2016,51905,37842
27338,Nissan,Leaf,2016,49260,39709
27339,Ford,Mustang,2014,79867,33225
27340,Toyota,Sienna,2012,106502,23242
27341,Nissan,Altima,2014,83543,31402
27342,Toyota,Rav4,2016,45652,38255
27343,Toyota,Rav4,2013,92979,28575
27344,Toyota,Rav4,2014,83189,27531
27345,Toyota,Rav4,2011,120322,17159
27346,Nissan,Leaf,2016,52910,39034
27347,Nissan,Rogue,2012,109430,27205
27348,Ford,Mustang,2015,66382,30851
27349,Nissan,Altima,2012,114679,28738
27350,Nissan,Altima,2012,107849,19167
27351,Ford,Fusion,2012,108469,21123
27352,Toyota,Sienna,2013,98748,26929
27353,Nissan,Leaf,2013,96383,24677
27354,Nissan,Leaf,2016,53636,33266
27355,Nissan,Leaf,2015,65511,29222
27356,Nissan,Leaf,2014,79664,27064
27357,Nissan,Leaf,2014,79949,32746
27358,Nissan,Leaf,2014,78128,25804
27359,Toyota,Rav4,2014,84390,28820
27360,Toyota,Sienna,2014,76566,26577
27361,Nissan,Altima,2019,6691,47686
27362,Toyota,Prius,2011,125195,23738
27363,Toyota,Prius,2015,68050,32878
27364,Nissan,Altima,2017,35376,35010
27365,Ford,Fusion,2014,79937,27079
27366,Nissan,Leaf,2012,105998,23994
27367,Toyota,Prius,2011,127252,20301
27368,Nissan,Altima,2015,65215,36091
27369,Nissan,Leaf,2012,112587,26869
27370,Toyota,Sienna,2012,112251,26679
27371,Ford,Fusion,2013,97469,23644
27372,Toyota,Rav4,2015,69351,30391
27373,Nissan,Leaf,2010,144054,20436
27374,Toyota,Sienna,2013,90919,31061
27375,Toyota,Rav4,2013,95277,25087
27376,Nissan,Leaf,2013,98607,26033
27377,Toyota,Sienna,2014,76925,34550
27378,Toyota,Rav4,2013,95922,27149
27379,Ford,Mustang,2016,51159,31552
27380,Toyota,Sienna,2015,61254,29129
27381,Nissan,Leaf,2012,113662,20591
27382,Nissan,Rogue,2013,96215,24519
27383,Nissan,Leaf,2014,80828,27279
27384,Nissan,Rogue,2012,111431,27081
27385,Ford,Mustang,2009,159100,12874
27386,Nissan,Leaf,2013,96257,23337
27387,Ford,Mustang,2018,23650,40672
27388,Toyota,Sienna,2015,65343,28104
27389,Toyota,Sienna,2012,110222,23403
27390,Toyota,Rav4,2013,91945,23285
27391,Ford,Mustang,2010,142550,15351
27392,Ford,Explorer,2014,77465,34284
27393,Toyota,Camry,2016,54922,34486
27394,Ford,Fusion,2014,78303,30910
27395,Ford,Fusion,2012,110517,19379
27396,Ford,Mustang,2014,80566,25995
27397,Toyota,Sienna,2013,96053,22920
27398,Toyota,Camry,2014,84858,34892
27399,Toyota,Sienna,2016,54292,40506
27400,Toyota,Rav4,2011,124748,23467
27401,Nissan,Leaf,2019,1754,41797
27402,Toyota,Sienna,2008,168050,15697
27403,Toyota,Sienna,2012,106634,22880
27404,Toyota,Sienna,2015,62440,35376
27405,Ford,Mustang,2013,98150,30816
27406,Nissan,Altima,2012,114337,25652
27407,Toyota,Prius,2012,106289,26737
27408,Toyota,Rav4,2014,79001,33316
27409,Nissan,Leaf,2016,52600,39919
27410,Nissan,Leaf,2014,82197,31259
27411,Toyota,Rav4,2014,82773,31395
27412,Ford,Mustang,2015,61636,30951
27413,Ford,Fusion,2016,48232,39829
27414,Ford,Explorer,2016,51591,38610
27415,Ford,Explorer,2015,67664,32222
27416,Nissan,Altima,2016,51414,33065
27417,Toyota,Rav4,2011,125039,19944
27418,Ford,Mustang,2014,75798,30889
27419,Nissan,Altima,2013,91693,27678
27420,Toyota,Sienna,2016,53272,39869
27421,Toyota,Rav4,2015,67307,30727
27422,Nissan,Leaf,2016,49923,31718
27423,Toyota,Rav4,2016,51222,36015
27424,Nissan,Leaf,2015,63039,32707
27425,Toyota,Sienna,2013,93481,26789
27426,Toyota,Sienna,2017,37371,40287
27427,Toyota,Prius,2014,77042,26280
27428,Ford,Fusion,2014,82572,30047
27429,Toyota,Prius,2016,49449,31400
27430,Toyota,Sienna,2016,47091,34251
27431,Toyota,Sienna,2011,124818,20320
27432,Ford,Mustang,2016,51919,33418
27433,Toyota,Rav4,2017,39343,36271
27434,Toyota,Rav4,2019,7028,43952
27435,Toyota,Prius,2011,120110,25086
27436,Toyota,Rav4,2010,140133,21752
27437,Ford,Mustang,2016,46714,35220
27438,Ford,Mustang,2013,93941,29136
27439,Nissan,Altima,2015,69557,31176
27440,Ford,Mustang,2016,51554,37144
27441,Nissan,Altima,2014,77934,34439
27442,Toyota,Sienna,2014,82887,29038
27443,Toyota,Sienna,2011,123688,17055
27444,Nissan,Leaf,2013,90236,31359
27445,Nissan,Altima,2009,150023,18422
27446,Toyota,Sienna,2013,95414,31997
27447,Nissan,Rogue,2013,99957,31391
27448,Ford,Fusion,2014,82424,25245
27449,Nissan,Rogue,2010,144508,17669
27450,Nissan,Leaf,2015,61083,29847
27451,Nissan,Leaf,2016,48696,37966
27452,Ford,Mustang,2018,20968,42874
27453,Ford,Mustang,2014,82568,34914
27454,Toyota,Rav4,2011,129888,23755
27455,Toyota,Rav4,2016,45949,32433
27456,Toyota,Rav4,2015,60040,36693
27457,Toyota,Prius,2014,76834,31337
27458,Toyota,Sienna,2017,32724,39470
27459,Nissan,Leaf,2010,142239,15739
27460,Toyota,Rav4,2012,111788,19085
27461,Ford,Mustang,2015,65664,35725
27462,Nissan,Leaf,2014,83641,29700
27463,Toyota,Prius,2016,47557,37326
27464,Toyota,Sienna,2016,49095,37410
27465,Ford,Explorer,2014,83841,31536
27466,Toyota,Sienna,2015,61396,36683
27467,Ford,Mustang,2014,84522,28835
27468,Toyota,Sienna,2011,126650,16914
27469,Toyota,Prius,2014,80785,31506
27470,Toyota,Rav4,2011,121239,24843
27471,Toyota,Rav4,2019,5387,49701
27472,Toyota,Sienna,2012,108524,27148
27473,Toyota,Prius,2014,76695,26399
27474,Nissan,Leaf,2014,78724,34001
27475,Toyota,Rav4,2014,83329,31763
27476,Toyota,Prius,2014,79420,26718
27477,Toyota,Prius,2018,18947,43905
27478,Toyota,Sienna,2015,68388,36115
27479,Toyota,Sienna,2013,93378,29000
27480,Toyota,Camry,2011,120927,16843
27481,Toyota,Rav4,2016,48793,37468
27482,Toyota,Rav4,2015,64780,35466
27483,Nissan,Altima,2013,97448,26580
27484,Nissan,Leaf,2015,62599,29374
27485,Toyota,Sienna,2013,94439,23248
27486,Toyota,Sienna,2013,99095,24720
27487,Nissan,Altima,2013,94212,31430
27488,Toyota,Camry,2013,96009,26362
27489,Toyota,Rav4,2012,105656,21506
27490,Toyota,Prius,2012,106501,20491
27491,Ford,Mustang,2014,78159,27157
27492,Nissan,Altima,2014,77031,27680
27493,Nissan,Leaf,2013,99608,29514
27494,Toyota,Prius,2013,92942,25499
27495,Nissan,Rogue,2011,123585,20368
27496,Ford,Fusion,2012,112888,25738
27497,Toyota,Sienna,2013,92634,30776
27498,Nissan,Rogue,2013,95720,25945
27499,Nissan,Leaf,2013,90937,31694
27500,Toyota,Sienna,2014,81841,34243
27501,Ford,Fusion,2012,107509,27354
27502,Toyota,Sienna,2013,98570,22729
27503,Ford,Fusion,2015,69854,36052
27504,Nissan,Leaf,2012,113496,21802
27505,Toyota,Sienna,2010,135244,22792
27506,Toyota,Prius,2011,126307,18923
27507,Ford,Fusion,2019,6077,44228
27508,Nissan,Leaf,2010,140530,13200
27509,Toyota,Rav4,2018,18811,43439
27510,Toyota,Sienna,2013,93130,25383
27511,Nissan,Leaf,2012,112321,25470
27512,Toyota,Sienna,2014,77816,27342
27513,Nissan,Leaf,2011,125020,21156
27514,Toyota,Rav4,2012,111522,19798
27515,Toyota,Sienna,2015,60860,31618
27516,Toyota,Sienna,2014,78948,25424
27517,Toyota,Sienna,2013,97947,25420
