USER_ID,AGE,GENDER,LOCATION,SALARY,FAV_CLUSTER,FAV_MODEL,FAV
12134,41,MALE,78572,23799,13,6,OLDISH-Nissan-Leaf
12135,41,MALE,90650,46012,9,4,OLDISH-Toyota-Sienna
12136,45,FEMALE,60617,35534,10,5,NEWISH-Toyota-Rav4
12137,43,MALE,91709,78336,9,4,OLDISH-Toyota-Sienna
12138,45,MALE,91331,39225,9,4,OLDISH-Toyota-Sienna
12139,41,MALE,11226,29498,8,4,NEWISH-Toyota-Sienna
12140,45,MALE,77429,78527,10,5,NEWISH-Toyota-Rav4
12141,40,MALE,91710,55185,8,4,NEWISH-Toyota-Sienna
12142,41,MALE,92336,55340,11,5,OLDISH-Toyota-Rav4
12143,42,MALE,92509,45995,8,4,NEWISH-Toyota-Sienna
12144,42,FEMALE,92336,55340,12,6,NEWISH-Nissan-Leaf
12145,41,FEMALE,77036,26931,10,5,NEWISH-Toyota-Rav4
12146,43,MALE,79936,42857,13,6,OLDISH-Nissan-Leaf
12147,47,MALE,75217,31532,12,6,NEWISH-Nissan-Leaf
12148,37,FEMALE,91710,55185,10,5,NEWISH-Toyota-Rav4
12149,48,FEMALE,60629,40279,11,5,OLDISH-Toyota-Rav4
12150,42,FEMALE,11207,24163,6,3,NEWISH-Ford-Mustang
12151,39,MALE,92804,41887,9,4,OLDISH-Toyota-Sienna
12152,45,FEMALE,37013,46063,15,7,OLDISH-Nissan-Altima
12153,43,FEMALE,60617,35534,2,1,NEWISH-Ford-Fusion
12154,39,FEMALE,94565,48523,7,3,OLDISH-Ford-Mustang
12155,39,FEMALE,10468,26852,9,4,OLDISH-Toyota-Sienna
12156,42,MALE,77083,52931,11,5,OLDISH-Toyota-Rav4
12157,37,FEMALE,87121,34359,9,4,OLDISH-Toyota-Sienna
12158,41,FEMALE,10456,16664,11,5,OLDISH-Toyota-Rav4
12159,37,MALE,37211,37141,9,4,OLDISH-Toyota-Sienna
12160,41,FEMALE,10029,22232,12,6,NEWISH-Nissan-Leaf
12161,39,MALE,28269,61899,4,2,NEWISH-Toyota-Prius
12162,38,MALE,77429,78527,3,1,OLDISH-Ford-Fusion
12163,42,MALE,91710,55185,12,6,NEWISH-Nissan-Leaf
12164,40,FEMALE,93550,37484,12,6,NEWISH-Nissan-Leaf
12165,47,MALE,92376,37568,11,5,OLDISH-Toyota-Rav4
12166,37,FEMALE,90706,39362,6,3,NEWISH-Ford-Mustang
12167,44,MALE,89110,43073,8,4,NEWISH-Toyota-Sienna
12168,48,MALE,30044,60427,12,6,NEWISH-Nissan-Leaf
12169,35,MALE,22193,67190,14,7,NEWISH-Nissan-Altima
12170,42,MALE,30044,60427,8,4,NEWISH-Toyota-Sienna
12171,41,MALE,79936,42857,10,5,NEWISH-Toyota-Rav4
12172,35,FEMALE,11373,38151,11,5,OLDISH-Toyota-Rav4
12173,41,MALE,92704,49923,6,3,NEWISH-Ford-Mustang
12174,47,MALE,91331,39225,1,0,OLDISH-Toyota-Camry
12175,48,MALE,78577,24216,12,6,NEWISH-Nissan-Leaf
12176,40,MALE,93257,30995,12,6,NEWISH-Nissan-Leaf
12177,45,FEMALE,90280,35744,6,3,NEWISH-Ford-Mustang
12178,36,MALE,11226,29498,10,5,NEWISH-Toyota-Rav4
12179,39,FEMALE,90011,23851,14,7,NEWISH-Nissan-Altima
12180,42,MALE,23464,53486,11,5,OLDISH-Toyota-Rav4
12181,39,MALE,77584,70113,5,2,OLDISH-Toyota-Prius
12182,40,FEMALE,90650,46012,8,4,NEWISH-Toyota-Sienna
12183,40,MALE,92345,41423,12,6,NEWISH-Nissan-Leaf
12184,41,MALE,92683,49686,6,3,NEWISH-Ford-Mustang
12185,36,FEMALE,77084,53075,6,3,NEWISH-Ford-Mustang
12186,39,MALE,11234,51446,10,5,NEWISH-Toyota-Rav4
12187,34,MALE,11373,38151,9,4,OLDISH-Toyota-Sienna
12188,39,FEMALE,91709,78336,11,5,OLDISH-Toyota-Rav4
12189,42,FEMALE,10453,21109,14,7,NEWISH-Nissan-Altima
12190,42,MALE,30043,71424,8,4,NEWISH-Toyota-Sienna
12191,37,MALE,8701,35647,12,6,NEWISH-Nissan-Leaf
12192,41,FEMALE,95076,45354,9,4,OLDISH-Toyota-Sienna
12193,39,FEMALE,95823,36001,7,3,OLDISH-Ford-Mustang
12194,41,FEMALE,11373,38151,14,7,NEWISH-Nissan-Altima
12195,41,FEMALE,92509,45995,8,4,NEWISH-Toyota-Sienna
12196,38,FEMALE,90280,35744,13,6,OLDISH-Nissan-Leaf
12197,34,FEMALE,90280,35744,9,4,OLDISH-Toyota-Sienna
12198,42,FEMALE,77479,96118,6,3,NEWISH-Ford-Mustang
12199,46,MALE,92345,41423,5,2,OLDISH-Toyota-Prius
12200,39,MALE,11230,32327,10,5,NEWISH-Toyota-Rav4
12201,39,MALE,90044,22091,16,8,NEWISH-Nissan-Rogue
12202,34,MALE,11373,38151,10,5,NEWISH-Toyota-Rav4
12203,36,MALE,22193,67190,12,6,NEWISH-Nissan-Leaf
12204,34,FEMALE,93722,43256,6,3,NEWISH-Ford-Mustang
12205,41,FEMALE,10458,22072,12,6,NEWISH-Nissan-Leaf
12206,32,FEMALE,11368,34746,12,6,NEWISH-Nissan-Leaf
12207,40,FEMALE,92335,35008,13,6,OLDISH-Nissan-Leaf
12208,34,MALE,10458,22072,9,4,OLDISH-Toyota-Sienna
12209,39,MALE,926,26306,10,5,NEWISH-Toyota-Rav4
12210,42,MALE,60629,40279,6,3,NEWISH-Ford-Mustang
12211,40,MALE,91709,78336,8,4,NEWISH-Toyota-Sienna
12212,33,FEMALE,77083,52931,12,6,NEWISH-Nissan-Leaf
12213,42,MALE,90201,30029,7,3,OLDISH-Ford-Mustang
12214,39,MALE,89110,43073,5,2,OLDISH-Toyota-Prius
12215,31,FEMALE,92154,42970,7,3,OLDISH-Ford-Mustang
12216,39,FEMALE,85364,31515,14,7,NEWISH-Nissan-Altima
12217,42,FEMALE,11226,29498,9,4,OLDISH-Toyota-Sienna
12218,38,FEMALE,93722,43256,14,7,NEWISH-Nissan-Altima
12219,37,MALE,90201,30029,9,4,OLDISH-Toyota-Sienna
12220,46,FEMALE,90280,35744,7,3,OLDISH-Ford-Mustang
12221,45,FEMALE,75070,84847,10,5,NEWISH-Toyota-Rav4
12222,34,FEMALE,93257,30995,10,5,NEWISH-Toyota-Rav4
12223,39,FEMALE,93033,46342,9,4,OLDISH-Toyota-Sienna
12224,34,FEMALE,78521,23426,6,3,NEWISH-Ford-Mustang
12225,42,FEMALE,91331,39225,4,2,NEWISH-Toyota-Prius
12226,34,MALE,95076,45354,10,5,NEWISH-Toyota-Rav4
12227,39,MALE,92804,41887,10,5,NEWISH-Toyota-Rav4
12228,39,FEMALE,77479,96118,13,6,OLDISH-Nissan-Leaf
12229,36,FEMALE,90706,39362,8,4,NEWISH-Toyota-Sienna
12230,37,FEMALE,66062,68682,10,5,NEWISH-Toyota-Rav4
12231,33,MALE,11368,34746,10,5,NEWISH-Toyota-Rav4
12232,38,FEMALE,60647,35283,9,4,OLDISH-Toyota-Sienna
12233,36,FEMALE,92345,41423,13,6,OLDISH-Nissan-Leaf
12234,35,MALE,79936,42857,9,4,OLDISH-Toyota-Sienna
12235,31,FEMALE,85364,31515,10,5,NEWISH-Toyota-Rav4
12236,41,FEMALE,75217,31532,7,3,OLDISH-Ford-Mustang
12237,33,MALE,926,26306,10,5,NEWISH-Toyota-Rav4
12238,46,FEMALE,93307,26462,9,4,OLDISH-Toyota-Sienna
12239,37,FEMALE,93065,72384,15,7,OLDISH-Nissan-Altima
12240,38,MALE,92553,38554,10,5,NEWISH-Toyota-Rav4
12241,36,FEMALE,93257,30995,12,6,NEWISH-Nissan-Leaf
12242,37,FEMALE,93535,39747,4,2,NEWISH-Toyota-Prius
12243,45,FEMALE,93307,26462,13,6,OLDISH-Nissan-Leaf
12244,42,FEMALE,10029,22232,11,5,OLDISH-Toyota-Rav4
12245,43,FEMALE,93550,37484,15,7,OLDISH-Nissan-Altima
12246,37,MALE,90805,32565,8,4,NEWISH-Toyota-Sienna
12247,35,MALE,92154,42970,5,2,OLDISH-Toyota-Prius
12248,37,FEMALE,75070,84847,6,3,NEWISH-Ford-Mustang
12249,45,FEMALE,77479,96118,12,6,NEWISH-Nissan-Leaf
12250,41,MALE,92345,41423,9,4,OLDISH-Toyota-Sienna
12251,39,FEMALE,93722,43256,7,3,OLDISH-Ford-Mustang
12252,43,MALE,10002,24022,16,8,NEWISH-Nissan-Rogue
12253,30,FEMALE,60647,35283,9,4,OLDISH-Toyota-Sienna
12254,34,FEMALE,11206,18661,13,6,OLDISH-Nissan-Leaf
12255,41,MALE,77036,26931,14,7,NEWISH-Nissan-Altima
12256,37,FEMALE,78572,23799,13,6,OLDISH-Nissan-Leaf
12257,34,MALE,10452,20606,8,4,NEWISH-Toyota-Sienna
12258,36,FEMALE,10452,20606,5,2,OLDISH-Toyota-Prius
12259,35,MALE,11206,18661,12,6,NEWISH-Nissan-Leaf
12260,43,MALE,91910,42970,9,4,OLDISH-Toyota-Sienna
12261,44,FEMALE,10452,20606,8,4,NEWISH-Toyota-Sienna
12262,36,FEMALE,90250,33656,7,3,OLDISH-Ford-Mustang
12263,45,MALE,92503,44829,7,3,OLDISH-Ford-Mustang
12264,42,MALE,91911,38010,13,6,OLDISH-Nissan-Leaf
12265,29,MALE,94565,48523,10,5,NEWISH-Toyota-Rav4
12266,40,FEMALE,93307,26462,12,6,NEWISH-Nissan-Leaf
12267,37,MALE,90201,30029,14,7,NEWISH-Nissan-Altima
12268,35,MALE,10029,22232,9,4,OLDISH-Toyota-Sienna
12269,41,FEMALE,92804,41887,12,6,NEWISH-Nissan-Leaf
12270,34,MALE,91706,41621,4,2,NEWISH-Toyota-Prius
12271,37,MALE,78577,24216,13,6,OLDISH-Nissan-Leaf
12272,49,FEMALE,11234,51446,12,6,NEWISH-Nissan-Leaf
12273,35,FEMALE,90011,23851,12,6,NEWISH-Nissan-Leaf
12274,53,MALE,91706,41621,13,6,OLDISH-Nissan-Leaf
12275,44,FEMALE,8701,35647,8,4,NEWISH-Toyota-Sienna
12276,44,MALE,11214,33765,7,3,OLDISH-Ford-Mustang
12277,44,FEMALE,93722,43256,5,2,OLDISH-Toyota-Prius
12278,45,FEMALE,90044,22091,14,7,NEWISH-Nissan-Altima
12279,43,FEMALE,10452,20606,11,5,OLDISH-Toyota-Rav4
12280,38,FEMALE,11355,36973,15,7,OLDISH-Nissan-Altima
12281,36,MALE,93065,72384,11,5,OLDISH-Toyota-Rav4
12282,32,MALE,79936,42857,10,5,NEWISH-Toyota-Rav4
12283,40,MALE,90280,35744,12,6,NEWISH-Nissan-Leaf
12284,40,MALE,77494,86488,9,4,OLDISH-Toyota-Sienna
12285,46,MALE,85364,31515,6,3,NEWISH-Ford-Mustang
12286,38,MALE,90255,30375,8,4,NEWISH-Toyota-Sienna
12287,38,FEMALE,93033,46342,15,7,OLDISH-Nissan-Altima
12288,41,FEMALE,93550,37484,9,4,OLDISH-Toyota-Sienna
12289,39,MALE,10458,22072,10,5,NEWISH-Toyota-Rav4
12290,36,FEMALE,91706,41621,11,5,OLDISH-Toyota-Rav4
12291,38,MALE,90201,30029,10,5,NEWISH-Toyota-Rav4
12292,37,FEMALE,10462,33735,9,4,OLDISH-Toyota-Sienna
12293,40,MALE,92336,55340,8,4,NEWISH-Toyota-Sienna
12294,41,MALE,30349,39141,5,2,OLDISH-Toyota-Prius
12295,43,FEMALE,30043,71424,9,4,OLDISH-Toyota-Sienna
12296,43,FEMALE,60647,35283,7,3,OLDISH-Ford-Mustang
12297,30,FEMALE,92345,41423,15,7,OLDISH-Nissan-Altima
12298,48,FEMALE,78521,23426,13,6,OLDISH-Nissan-Leaf
12299,36,FEMALE,60618,41355,5,2,OLDISH-Toyota-Prius
12300,47,FEMALE,75217,31532,11,5,OLDISH-Toyota-Rav4
12301,42,FEMALE,75217,31532,7,3,OLDISH-Ford-Mustang
12302,41,FEMALE,30349,39141,0,0,NEWISH-Toyota-Camry
12303,43,MALE,77036,26931,6,3,NEWISH-Ford-Mustang
12304,40,FEMALE,87121,34359,10,5,NEWISH-Toyota-Rav4
12305,49,FEMALE,92509,45995,6,3,NEWISH-Ford-Mustang
12306,42,MALE,92335,35008,15,7,OLDISH-Nissan-Altima
12307,41,FEMALE,10025,49733,8,4,NEWISH-Toyota-Sienna
12308,41,MALE,95076,45354,13,6,OLDISH-Nissan-Leaf
12309,38,MALE,75217,31532,7,3,OLDISH-Ford-Mustang
12310,39,FEMALE,79912,48627,8,4,NEWISH-Toyota-Sienna
12311,38,FEMALE,92704,49923,16,8,NEWISH-Nissan-Rogue
12312,39,MALE,93722,43256,9,4,OLDISH-Toyota-Sienna
12313,33,MALE,60647,35283,5,2,OLDISH-Toyota-Prius
12314,34,MALE,92804,41887,6,3,NEWISH-Ford-Mustang
12315,35,MALE,93722,43256,9,4,OLDISH-Toyota-Sienna
12316,38,MALE,92683,49686,10,5,NEWISH-Toyota-Rav4
12317,40,MALE,93033,46342,10,5,NEWISH-Toyota-Rav4
12318,35,FEMALE,28269,61899,7,3,OLDISH-Ford-Mustang
12319,38,FEMALE,10002,24022,6,3,NEWISH-Ford-Mustang
12320,43,MALE,91335,40792,6,3,NEWISH-Ford-Mustang
12321,37,FEMALE,90706,39362,10,5,NEWISH-Toyota-Rav4
12322,44,FEMALE,75217,31532,11,5,OLDISH-Toyota-Rav4
12323,39,MALE,11214,33765,12,6,NEWISH-Nissan-Leaf
12324,40,MALE,11355,36973,6,3,NEWISH-Ford-Mustang
12325,44,FEMALE,60617,35534,8,4,NEWISH-Toyota-Sienna
12326,45,MALE,10467,29044,9,4,OLDISH-Toyota-Sienna
12327,33,FEMALE,77584,70113,13,6,OLDISH-Nissan-Leaf
12328,41,MALE,10453,21109,9,4,OLDISH-Toyota-Sienna
12329,35,MALE,91331,39225,8,4,NEWISH-Toyota-Sienna
12330,38,MALE,91744,46792,12,6,NEWISH-Nissan-Leaf
12331,45,FEMALE,92509,45995,8,4,NEWISH-Toyota-Sienna
12332,44,MALE,93307,26462,7,3,OLDISH-Ford-Mustang
12333,33,MALE,91910,42970,12,6,NEWISH-Nissan-Leaf
12334,42,MALE,10453,21109,9,4,OLDISH-Toyota-Sienna
12335,47,MALE,77429,78527,12,6,NEWISH-Nissan-Leaf
12336,41,FEMALE,91710,55185,8,4,NEWISH-Toyota-Sienna
12337,33,FEMALE,91342,48744,9,4,OLDISH-Toyota-Sienna
12338,42,FEMALE,11226,29498,13,6,OLDISH-Nissan-Leaf
12339,40,FEMALE,30044,60427,11,5,OLDISH-Toyota-Rav4
12340,41,MALE,92509,45995,13,6,OLDISH-Nissan-Leaf
12341,46,MALE,10467,29044,12,6,NEWISH-Nissan-Leaf
12342,33,MALE,30349,39141,10,5,NEWISH-Toyota-Rav4
12343,41,MALE,93307,26462,9,4,OLDISH-Toyota-Sienna
12344,42,FEMALE,926,26306,9,4,OLDISH-Toyota-Sienna
12345,36,FEMALE,11234,51446,5,2,OLDISH-Toyota-Prius
12346,43,FEMALE,92553,38554,5,2,OLDISH-Toyota-Prius
12347,35,FEMALE,11212,20839,8,4,NEWISH-Toyota-Sienna
12348,36,FEMALE,92345,41423,11,5,OLDISH-Toyota-Rav4
12349,40,FEMALE,90650,46012,7,3,OLDISH-Ford-Mustang
12350,33,FEMALE,90044,22091,11,5,OLDISH-Toyota-Rav4
12351,38,MALE,10456,16664,5,2,OLDISH-Toyota-Prius
12352,41,FEMALE,28269,61899,15,7,OLDISH-Nissan-Altima
12353,35,FEMALE,10002,24022,10,5,NEWISH-Toyota-Rav4
12354,38,FEMALE,11234,51446,9,4,OLDISH-Toyota-Sienna
12355,43,FEMALE,79912,48627,9,4,OLDISH-Toyota-Sienna
12356,41,FEMALE,90011,23851,7,3,OLDISH-Ford-Mustang
12357,40,FEMALE,926,26306,8,4,NEWISH-Toyota-Sienna
12358,39,FEMALE,77479,96118,5,2,OLDISH-Toyota-Prius
12359,46,FEMALE,91910,42970,10,5,NEWISH-Toyota-Rav4
12360,38,MALE,91342,48744,5,2,OLDISH-Toyota-Prius
12361,40,MALE,92154,42970,12,6,NEWISH-Nissan-Leaf
12362,39,MALE,37211,37141,10,5,NEWISH-Toyota-Rav4
12363,36,FEMALE,10462,33735,10,5,NEWISH-Toyota-Rav4
12364,39,MALE,90250,33656,9,4,OLDISH-Toyota-Sienna
12365,45,FEMALE,60647,35283,13,6,OLDISH-Nissan-Leaf
12366,37,MALE,10467,29044,11,5,OLDISH-Toyota-Rav4
12367,31,MALE,78572,23799,11,5,OLDISH-Toyota-Rav4
12368,32,FEMALE,22193,67190,15,7,OLDISH-Nissan-Altima
12369,35,MALE,93535,39747,10,5,NEWISH-Toyota-Rav4
12370,38,FEMALE,11234,51446,6,3,NEWISH-Ford-Mustang
12371,33,MALE,60618,41355,7,3,OLDISH-Ford-Mustang
12372,36,FEMALE,95076,45354,8,4,NEWISH-Toyota-Sienna
12373,40,MALE,11235,31013,13,6,OLDISH-Nissan-Leaf
12375,36,FEMALE,60625,40083,10,5,NEWISH-Toyota-Rav4
12376,43,FEMALE,93535,39747,7,3,OLDISH-Ford-Mustang
12377,37,FEMALE,11226,29498,6,3,NEWISH-Ford-Mustang
12378,38,MALE,90805,32565,12,6,NEWISH-Nissan-Leaf
12379,39,MALE,10029,22232,12,6,NEWISH-Nissan-Leaf
12380,46,MALE,92345,41423,11,5,OLDISH-Toyota-Rav4
12381,40,MALE,79912,48627,11,5,OLDISH-Toyota-Rav4
12382,38,FEMALE,92804,41887,8,4,NEWISH-Toyota-Sienna
12383,35,MALE,10025,49733,15,7,OLDISH-Nissan-Altima
12384,38,FEMALE,91342,48744,9,4,OLDISH-Toyota-Sienna
12385,43,MALE,93257,30995,3,1,OLDISH-Ford-Fusion
12386,41,MALE,90250,33656,9,4,OLDISH-Toyota-Sienna
12387,36,FEMALE,87121,34359,10,5,NEWISH-Toyota-Rav4
12388,49,FEMALE,78521,23426,10,5,NEWISH-Toyota-Rav4
12389,42,MALE,75217,31532,10,5,NEWISH-Toyota-Rav4
12390,34,FEMALE,37013,46063,8,4,NEWISH-Toyota-Sienna
12391,36,MALE,77449,59198,13,6,OLDISH-Nissan-Leaf
12392,32,MALE,78572,23799,10,5,NEWISH-Toyota-Rav4
12393,41,MALE,93535,39747,10,5,NEWISH-Toyota-Rav4
12394,31,FEMALE,93257,30995,8,4,NEWISH-Toyota-Sienna
12395,39,MALE,78577,24216,8,4,NEWISH-Toyota-Sienna
12396,44,MALE,11207,24163,5,2,OLDISH-Toyota-Prius
12397,40,MALE,10025,49733,8,4,NEWISH-Toyota-Sienna
12398,32,FEMALE,92804,41887,8,4,NEWISH-Toyota-Sienna
12399,29,MALE,95076,45354,8,4,NEWISH-Toyota-Sienna
12400,33,MALE,90011,23851,5,2,OLDISH-Toyota-Prius
12401,42,FEMALE,77494,86488,11,5,OLDISH-Toyota-Rav4
12402,40,MALE,91710,55185,10,5,NEWISH-Toyota-Rav4
12403,43,FEMALE,92336,55340,11,5,OLDISH-Toyota-Rav4
12404,41,MALE,10456,16664,8,4,NEWISH-Toyota-Sienna
12405,40,FEMALE,92503,44829,12,6,NEWISH-Nissan-Leaf
12406,40,FEMALE,10458,22072,11,5,OLDISH-Toyota-Rav4
12407,48,MALE,11368,34746,8,4,NEWISH-Toyota-Sienna
12408,41,MALE,92154,42970,17,8,OLDISH-Nissan-Rogue
12409,35,FEMALE,11355,36973,12,6,NEWISH-Nissan-Leaf
12410,39,MALE,30349,39141,7,3,OLDISH-Ford-Mustang
12411,38,FEMALE,92154,42970,6,3,NEWISH-Ford-Mustang
12412,41,MALE,90201,30029,7,3,OLDISH-Ford-Mustang
12413,42,MALE,89110,43073,5,2,OLDISH-Toyota-Prius
12414,42,FEMALE,79912,48627,6,3,NEWISH-Ford-Mustang
12415,43,MALE,22193,67190,7,3,OLDISH-Ford-Mustang
12416,36,FEMALE,90011,23851,9,4,OLDISH-Toyota-Sienna
12417,41,MALE,28269,61899,8,4,NEWISH-Toyota-Sienna
12418,39,FEMALE,11368,34746,8,4,NEWISH-Toyota-Sienna
12419,40,MALE,77494,86488,10,5,NEWISH-Toyota-Rav4
12420,43,FEMALE,77449,59198,2,1,NEWISH-Ford-Fusion
12421,43,MALE,75211,32702,2,1,NEWISH-Ford-Fusion
12422,48,FEMALE,92345,41423,9,4,OLDISH-Toyota-Sienna
12423,44,MALE,75211,32702,10,5,NEWISH-Toyota-Rav4
12424,40,FEMALE,93550,37484,10,5,NEWISH-Toyota-Rav4
12425,36,MALE,926,26306,6,3,NEWISH-Ford-Mustang
12426,45,FEMALE,92335,35008,11,5,OLDISH-Toyota-Rav4
12427,37,FEMALE,93033,46342,12,6,NEWISH-Nissan-Leaf
12428,36,MALE,11230,32327,13,6,OLDISH-Nissan-Leaf
12429,42,FEMALE,91706,41621,9,4,OLDISH-Toyota-Sienna
12430,41,FEMALE,10462,33735,9,4,OLDISH-Toyota-Sienna
12431,43,MALE,60618,41355,9,4,OLDISH-Toyota-Sienna
12432,46,FEMALE,90280,35744,8,4,NEWISH-Toyota-Sienna
12433,41,MALE,92376,37568,7,3,OLDISH-Ford-Mustang
12434,44,FEMALE,93535,39747,15,7,OLDISH-Nissan-Altima
12435,36,FEMALE,10453,21109,9,4,OLDISH-Toyota-Sienna
12436,45,FEMALE,11235,31013,10,5,NEWISH-Toyota-Rav4
12437,32,FEMALE,90280,35744,10,5,NEWISH-Toyota-Rav4
12438,39,FEMALE,90805,32565,14,7,NEWISH-Nissan-Altima
12439,36,FEMALE,93722,43256,12,6,NEWISH-Nissan-Leaf
12440,34,MALE,77479,96118,8,4,NEWISH-Toyota-Sienna
12441,26,MALE,94565,48523,10,5,NEWISH-Toyota-Rav4
12442,44,FEMALE,77573,68458,0,0,NEWISH-Toyota-Camry
12443,33,MALE,77036,26931,9,4,OLDISH-Toyota-Sienna
12444,36,FEMALE,91710,55185,13,6,OLDISH-Nissan-Leaf
12445,39,MALE,11373,38151,13,6,OLDISH-Nissan-Leaf
12446,38,MALE,10458,22072,9,4,OLDISH-Toyota-Sienna
12447,39,FEMALE,10468,26852,10,5,NEWISH-Toyota-Rav4
12448,41,MALE,60618,41355,9,4,OLDISH-Toyota-Sienna
12449,33,FEMALE,10462,33735,9,4,OLDISH-Toyota-Sienna
12450,42,MALE,90011,23851,9,4,OLDISH-Toyota-Sienna
12451,28,MALE,92336,55340,13,6,OLDISH-Nissan-Leaf
12452,37,FEMALE,91910,42970,9,4,OLDISH-Toyota-Sienna
12453,35,MALE,77084,53075,7,3,OLDISH-Ford-Mustang
12454,33,FEMALE,92509,45995,9,4,OLDISH-Toyota-Sienna
12455,36,FEMALE,77573,68458,7,3,OLDISH-Ford-Mustang
12456,38,MALE,11355,36973,12,6,NEWISH-Nissan-Leaf
12457,42,MALE,90255,30375,12,6,NEWISH-Nissan-Leaf
12458,46,MALE,92336,55340,14,7,NEWISH-Nissan-Altima
12459,44,FEMALE,30043,71424,7,3,OLDISH-Ford-Mustang
12460,37,FEMALE,10456,16664,7,3,OLDISH-Ford-Mustang
12461,39,FEMALE,90805,32565,12,6,NEWISH-Nissan-Leaf
12462,38,MALE,91706,41621,11,5,OLDISH-Toyota-Rav4
12463,35,MALE,28269,61899,7,3,OLDISH-Ford-Mustang
12464,39,MALE,92345,41423,11,5,OLDISH-Toyota-Rav4
12465,51,MALE,92509,45995,7,3,OLDISH-Ford-Mustang
12466,36,MALE,93307,26462,13,6,OLDISH-Nissan-Leaf
12467,40,FEMALE,60617,35534,7,3,OLDISH-Ford-Mustang
12468,36,FEMALE,10467,29044,6,3,NEWISH-Ford-Mustang
12469,43,FEMALE,77084,53075,8,4,NEWISH-Toyota-Sienna
12470,45,MALE,10029,22232,9,4,OLDISH-Toyota-Sienna
12471,32,MALE,89110,43073,11,5,OLDISH-Toyota-Rav4
12472,39,FEMALE,60629,40279,10,5,NEWISH-Toyota-Rav4
12473,37,MALE,77083,52931,12,6,NEWISH-Nissan-Leaf
12474,39,FEMALE,92509,45995,6,3,NEWISH-Ford-Mustang
12475,47,MALE,77429,78527,8,4,NEWISH-Toyota-Sienna
12476,45,FEMALE,90250,33656,8,4,NEWISH-Toyota-Sienna
12477,41,FEMALE,91910,42970,15,7,OLDISH-Nissan-Altima
12478,40,MALE,77036,26931,9,4,OLDISH-Toyota-Sienna
12479,36,FEMALE,10468,26852,11,5,OLDISH-Toyota-Rav4
12480,40,MALE,10467,29044,6,3,NEWISH-Ford-Mustang
12481,36,MALE,93257,30995,12,6,NEWISH-Nissan-Leaf
12482,40,FEMALE,94565,48523,7,3,OLDISH-Ford-Mustang
12483,38,MALE,92335,35008,14,7,NEWISH-Nissan-Altima
12484,37,MALE,11234,51446,10,5,NEWISH-Toyota-Rav4
12485,42,FEMALE,926,26306,7,3,OLDISH-Ford-Mustang
12486,40,FEMALE,10452,20606,11,5,OLDISH-Toyota-Rav4
12487,37,FEMALE,93257,30995,8,4,NEWISH-Toyota-Sienna
12488,38,MALE,60647,35283,14,7,NEWISH-Nissan-Altima
12489,43,FEMALE,10462,33735,6,3,NEWISH-Ford-Mustang
12490,34,MALE,10452,20606,10,5,NEWISH-Toyota-Rav4
12491,41,MALE,77479,96118,8,4,NEWISH-Toyota-Sienna
12492,42,FEMALE,77084,53075,8,4,NEWISH-Toyota-Sienna
12493,41,FEMALE,10456,16664,13,6,OLDISH-Nissan-Leaf
12494,39,MALE,78521,23426,10,5,NEWISH-Toyota-Rav4
12495,37,MALE,10467,29044,11,5,OLDISH-Toyota-Rav4
12496,35,MALE,77573,68458,6,3,NEWISH-Ford-Mustang
12497,36,MALE,37211,37141,3,1,OLDISH-Ford-Fusion
12498,39,FEMALE,11235,31013,6,3,NEWISH-Ford-Mustang
12499,37,MALE,10452,20606,5,2,OLDISH-Toyota-Prius
12500,43,MALE,77573,68458,14,7,NEWISH-Nissan-Altima
12501,38,MALE,10458,22072,10,5,NEWISH-Toyota-Rav4
12502,34,FEMALE,11214,33765,6,3,NEWISH-Ford-Mustang
12503,41,FEMALE,91710,55185,12,6,NEWISH-Nissan-Leaf
12504,43,MALE,94544,49452,10,5,NEWISH-Toyota-Rav4
12505,39,FEMALE,10452,20606,13,6,OLDISH-Nissan-Leaf
12506,35,MALE,90805,32565,6,3,NEWISH-Ford-Mustang
12507,38,FEMALE,75052,60254,12,6,NEWISH-Nissan-Leaf
12508,40,MALE,10002,24022,16,8,NEWISH-Nissan-Rogue
12509,39,MALE,60647,35283,7,3,OLDISH-Ford-Mustang
12510,42,MALE,90650,46012,14,7,NEWISH-Nissan-Altima
12511,46,MALE,11234,51446,11,5,OLDISH-Toyota-Rav4
12512,33,FEMALE,37013,46063,7,3,OLDISH-Ford-Mustang
12513,33,FEMALE,91709,78336,9,4,OLDISH-Toyota-Sienna
12514,41,FEMALE,93722,43256,9,4,OLDISH-Toyota-Sienna
12515,45,FEMALE,926,26306,7,3,OLDISH-Ford-Mustang
12516,40,MALE,11212,20839,16,8,NEWISH-Nissan-Rogue
12517,31,MALE,78521,23426,14,7,NEWISH-Nissan-Altima
12518,44,MALE,60617,35534,10,5,NEWISH-Toyota-Rav4
12519,36,FEMALE,60629,40279,2,1,NEWISH-Ford-Fusion
12520,40,MALE,90650,46012,10,5,NEWISH-Toyota-Rav4
12521,43,MALE,92704,49923,10,5,NEWISH-Toyota-Rav4
12522,36,MALE,10468,26852,11,5,OLDISH-Toyota-Rav4
12523,36,MALE,11230,32327,11,5,OLDISH-Toyota-Rav4
12524,41,MALE,37013,46063,10,5,NEWISH-Toyota-Rav4
12525,39,MALE,93550,37484,6,3,NEWISH-Ford-Mustang
